date,Unnamed: 0,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
2023-07-18 02:00:00+00:00,3806.5,22.7,84.0,19.75,25.25,97.0,0.0,987.8499999999999,22.0,15.0
2023-07-18 03:00:00+00:00,3815.5,22.080000000000002,87.0,19.7,24.8,97.0,0.0,987.4499999999999,22.0,15.0
2023-07-18 04:00:00+00:00,3821.5,21.3,88.0,19.25,24.05,97.0,0.0,987.6,22.0,15.166666666666666
2023-07-18 05:00:00+00:00,3826.6666666666665,21.22222222222222,86.77777777777777,18.977777777777778,23.744444444444444,88.875,0.0,987.6555555555556,22.0,16.444444444444443
2023-07-18 06:00:00+00:00,3838.3333333333335,21.775,85.0,19.244444444444447,24.633333333333333,78.22222222222223,0.0,987.9222222222223,22.0,20.11111111111111
2023-07-18 07:00:00+00:00,3844.0,22.75,84.0,19.950000000000003,26.1,64.5,0.0,988.7,22.0,14.75
2023-07-18 08:00:00+00:00,3854.5,23.46,81.5,20.25,26.649999999999995,53.0,0.0,989.25,22.0,15.833333333333334
2023-07-18 09:00:00+00:00,3857.285714285714,24.642857142857142,77.0,20.357142857142858,27.457142857142856,44.142857142857146,0.0,989.2142857142857,22.0,16.714285714285715
2023-07-18 10:00:00+00:00,3868.1111111111113,26.2,67.66666666666667,19.58888888888889,28.37777777777778,34.55555555555556,0.0,989.0999999999999,22.0,15.333333333333334
2023-07-18 11:00:00+00:00,3872.8333333333335,27.560000000000002,58.0,18.400000000000002,29.5,24.5,0.0,988.8000000000001,22.0,14.0
2023-07-18 12:00:00+00:00,3884.25,28.571428571428573,51.875,17.725,30.9625,15.0,0.0,988.25,22.0,13.875
2023-07-18 13:00:00+00:00,3889.3636363636365,29.49090909090909,48.90909090909091,17.60909090909091,31.572727272727274,6.6,0.0,987.5,22.0,15.090909090909092
2023-07-18 14:00:00+00:00,3904.1,30.56666666666667,45.0,17.34,32.1,2.5,0.0,986.5200000000001,22.0,13.7
2023-07-18 15:00:00+00:00,3911.4545454545455,31.15,43.54545454545455,17.372727272727275,32.190909090909095,1.4545454545454546,0.0,985.6,22.0,17.363636363636363
2023-07-18 16:00:00+00:00,3920.0,31.049999999999997,44.5,17.55,31.700000000000003,0.5,0.0,984.95,22.0,13.875
2023-07-18 17:00:00+00:00,3926.5,30.660000000000004,46.0,17.599999999999998,31.349999999999998,6.5,0.0,985.0,22.0,12.0
2023-07-18 18:00:00+00:00,3934.5,26.939999999999998,61.5,18.95,28.399999999999995,19.5,0.52,986.4000000000001,22.0,12.0
2023-07-18 19:00:00+00:00,3942.0,22.9,68.0,16.9,22.2,33.8,2.4499999999999997,986.1,22.0,12.5
2023-07-18 20:00:00+00:00,3945.0,21.15,69.0,15.1,19.650000000000002,33.5,1.8499999999999999,983.9000000000001,22.0,12.0
2023-07-18 21:00:00+00:00,3955.285714285714,20.88571428571429,75.14285714285714,16.314285714285717,21.67142857142857,21.4,0.03333333333333333,983.3714285714286,22.0,9.142857142857142
2023-07-18 22:00:00+00:00,3960.5555555555557,20.6,75.22222222222223,16.144444444444446,22.12222222222222,11.5,0.0,983.4111111111112,22.0,4.111111111111111
2023-07-18 23:00:00+00:00,3966.5,21.1,70.5,15.5,22.099999999999998,5.5,0.0,983.1999999999999,22.0,10.0
2023-07-19 00:00:00+00:00,3976.0,20.866666666666667,76.5,15.75,21.450000000000003,4.5,0.0,982.6,22.0,12.0
2023-07-19 01:00:00+00:00,3979.714285714286,18.442857142857143,87.42857142857143,16.27142857142857,19.928571428571427,3.5,0.0,982.2285714285715,22.0,15.142857142857142
2023-07-19 02:00:00+00:00,3989.0,17.839999999999996,87.0,15.699999999999998,19.2,4.0,0.0,982.25,22.0,17.333333333333332
2023-07-19 03:00:00+00:00,3994.1428571428573,17.439999999999998,89.57142857142857,15.7,18.74285714285714,6.0,0.0,982.2285714285715,22.0,20.142857142857142
2023-07-19 04:00:00+00:00,4000.0,18.833333333333332,77.0,14.842857142857142,19.914285714285715,8.857142857142858,0.0,981.842857142857,22.0,21.571428571428573
2023-07-19 05:00:00+00:00,4010.625,22.428571428571427,59.75,14.075,23.0875,15.0,0.0,981.0375,22.0,21.125
2023-07-19 06:00:00+00:00,4014.0,21.0,72.5,15.55,22.6,20.0,0.0,980.95,22.0,20.875
2023-07-19 07:00:00+00:00,4026.5,20.74285714285714,76.5,16.55,22.6,26.0,0.05714285714285715,981.5,22.0,21.25
2023-07-19 08:00:00+00:00,4033.5,23.428571428571427,69.0,17.3,25.15,27.285714285714285,0.06666666666666667,981.5,22.0,19.375
2023-07-19 09:00:00+00:00,4040.7,25.02,65.4,17.98,26.880000000000003,22.77777777777778,0.0,981.0200000000001,22.0,19.1
2023-07-19 10:00:00+00:00,4049.222222222222,26.788888888888888,58.333333333333336,17.9,28.166666666666668,18.22222222222222,0.0,981.3777777777777,22.0,20.77777777777778
2023-07-19 11:00:00+00:00,4061.285714285714,27.5,58.285714285714285,18.457142857142856,29.014285714285712,13.142857142857142,0.0,981.2571428571429,22.0,20.571428571428573
2023-07-19 12:00:00+00:00,4067.9,28.7,54.0,18.45,31.45,8.0,0.0,980.9,22.0,19.8
2023-07-19 13:00:00+00:00,4074.777777777778,30.15555555555556,50.44444444444444,18.733333333333334,34.0,1.875,0.0,980.9111111111112,22.0,19.77777777777778
2023-07-19 14:00:00+00:00,4086.285714285714,30.3,49.57142857142857,18.657142857142855,33.285714285714285,2.0,0.0,980.6999999999999,22.0,19.142857142857142
2023-07-19 15:00:00+00:00,4090.714285714286,27.428571428571427,62.714285714285715,19.400000000000002,29.342857142857145,7.333333333333333,0.6857142857142857,980.1857142857143,22.0,20.0
2023-07-19 16:00:00+00:00,4102.777777777777,23.555555555555557,77.44444444444444,19.355555555555558,25.444444444444443,11.666666666666666,0.95,980.0444444444444,22.0,18.22222222222222
2023-07-19 17:00:00+00:00,4108.6,22.366666666666667,80.6,18.96,24.84,22.5,0.41999999999999993,979.8799999999999,22.0,16.6
2023-07-19 18:00:00+00:00,4116.5,23.166666666666668,78.0,19.15,26.049999999999997,42.0,0.0,979.5,22.0,17.5
2023-07-19 19:00:00+00:00,4127.714285714285,22.900000000000002,80.57142857142857,19.25714285714286,25.642857142857142,62.857142857142854,0.0,979.1857142857143,22.0,16.428571428571427
2023-07-19 20:00:00+00:00,4131.285714285715,22.166666666666668,84.85714285714286,19.38571428571429,25.3,72.71428571428571,0.0,979.2285714285715,22.0,14.714285714285714
2023-07-19 21:00:00+00:00,4141.285714285715,21.285714285714285,86.85714285714286,19.014285714285712,24.3,77.14285714285714,0.0,979.2714285714285,22.0,16.285714285714285
2023-07-19 22:00:00+00:00,4145.0,20.5,84.5,17.8,22.45,82.0,0.0,978.9000000000001,22.0,12.166666666666666
2023-07-19 23:00:00+00:00,4154.0,19.900000000000002,81.0,16.55,21.25,77.5,0.0,978.6500000000001,22.0,11.0
2023-07-20 00:00:00+00:00,4159.0,19.885714285714283,80.14285714285714,16.357142857142858,21.142857142857142,65.42857142857143,0.0,978.6,22.0,11.857142857142858
2023-07-20 01:00:00+00:00,4164.0,19.7,82.5,16.650000000000002,21.5,51.5,0.0,978.9499999999999,22.0,12.0
2023-07-20 02:00:00+00:00,4172.5,19.26,87.5,17.099999999999998,21.55,39.6,0.0,979.0999999999999,22.0,12.0
2023-07-20 03:00:00+00:00,4178.857142857143,19.0,90.71428571428571,17.37142857142857,21.185714285714287,32.0,0.0,979.2428571428571,22.0,13.285714285714286
2023-07-20 04:00:00+00:00,4183.285714285715,18.957142857142856,89.14285714285714,17.1,21.042857142857144,22.857142857142858,0.0,979.6142857142858,22.0,13.714285714285714
2023-07-20 05:00:00+00:00,4195.0,18.657142857142855,90.125,16.9875,20.5625,24.0,0.0,979.3875,22.0,15.875
2023-07-20 06:00:00+00:00,4200.0,19.2,90.0,17.55,21.15,29.8,0.0,979.6,22.0,19.0
2023-07-20 07:00:00+00:00,4206.5,21.3,80.5,17.8,22.9,38.0,0.0,980.15,22.0,20.625
2023-07-20 08:00:00+00:00,4217.333333333333,23.5,69.0,17.45,24.8,48.4,0.0,980.5499999999998,22.0,21.0
2023-07-20 09:00:00+00:00,4224.9,24.955555555555556,60.5,16.65,26.2,66.0,0.0,980.95,22.0,19.7
2023-07-20 10:00:00+00:00,4230.875,25.625,54.5,15.775,26.975,80.85714285714286,0.0,981.025,22.0,13.625
2023-07-20 11:00:00+00:00,4240.909090909091,26.49090909090909,49.27272727272727,14.963636363636363,28.145454545454548,87.27272727272727,0.0,980.9545454545455,22.0,11.909090909090908
2023-07-20 12:00:00+00:00,4254.222222222223,27.24285714285714,47.55555555555556,15.100000000000001,29.21111111111111,81.66666666666667,0.0,980.8888888888889,22.0,11.444444444444445
2023-07-20 13:00:00+00:00,4258.0,27.95,44.5,14.65,29.25,76.85714285714286,0.0,980.4,22.0,12.5
2023-07-20 14:00:00+00:00,4269.285714285715,28.314285714285713,43.57142857142857,14.700000000000001,29.142857142857142,68.0,0.0,980.0428571428572,22.0,11.0
2023-07-20 15:00:00+00:00,4273.714285714285,28.32857142857143,45.714285714285715,15.514285714285714,29.171428571428574,53.0,0.0,979.9714285714286,22.0,11.142857142857142
2023-07-20 16:00:00+00:00,4284.9,24.3,65.5,16.45,25.2,39.0,0.0,980.1,22.0,12.3
2023-07-20 17:00:00+00:00,4289.166666666667,20.25,85.5,17.9,22.25,39.0,1.8500000000000003,980.4499999999999,22.0,10.833333333333334
2023-07-20 18:00:00+00:00,4299.0,20.900000000000002,82.0,17.75,22.849999999999998,53.0,1.85,980.4499999999999,22.0,10.0
2023-07-20 19:00:00+00:00,4304.875,20.55,82.5,17.5,22.4,67.0,0.9499999999999998,980.55,22.0,11.375
2023-07-20 20:00:00+00:00,4312.571428571428,19.75,85.57142857142857,17.228571428571428,21.571428571428573,78.57142857142857,2.1,981.0428571428572,22.0,9.285714285714286
2023-07-20 21:00:00+00:00,4316.714285714285,19.5,85.57142857142857,17.057142857142857,21.314285714285713,84.33333333333333,1.8333333333333333,981.5571428571428,22.0,4.428571428571429
2023-07-20 22:00:00+00:00,4326.857142857143,19.74,85.85714285714286,17.25714285714286,21.285714285714285,91.66666666666667,1.1333333333333335,981.7714285714285,22.0,7.285714285714286
2023-07-20 23:00:00+00:00,4331.5,19.65,88.0,17.55,21.3,97.0,1.2799999999999998,981.5500000000001,22.0,11.0
2023-07-21 00:00:00+00:00,4339.5,19.2,92.0,17.8,21.349999999999998,97.0,4.16,981.5500000000001,22.0,11.0
2023-07-21 01:00:00+00:00,4344.5,18.825,95.5,18.1,21.3,97.0,3.9,981.35,22.0,11.0
2023-07-21 02:00:00+00:00,4351.0,18.875,94.5,17.900000000000002,21.1,97.0,1.2,981.0500000000001,22.0,11.0
2023-07-21 03:00:00+00:00,4355.714285714285,18.849999999999998,92.57142857142857,17.614285714285714,21.057142857142857,97.0,0.17142857142857143,980.9571428571428,22.0,12.428571428571429
2023-07-21 04:00:00+00:00,4364.5,18.8,93.0,17.650000000000002,21.150000000000002,97.0,1.6499999999999997,980.9,22.0,13.0
2023-07-21 05:00:00+00:00,4369.142857142857,18.8,93.42857142857143,17.685714285714287,21.014285714285712,97.0,1.6499999999999997,980.7857142857143,22.0,13.428571428571429
2023-07-21 06:00:00+00:00,4380.0,18.65,94.0,17.6,20.85,97.0,2.5142857142857147,980.65,22.0,19.5
2023-07-21 07:00:00+00:00,4384.857142857143,18.833333333333332,94.42857142857143,17.88571428571429,21.24285714285714,97.0,2.9000000000000004,980.1999999999999,22.0,20.0
2023-07-21 08:00:00+00:00,4395.714285714285,19.54,90.0,17.814285714285717,21.728571428571428,97.8,0.8399999999999999,980.0714285714286,22.0,21.714285714285715
2023-07-21 09:00:00+00:00,4404.3,20.38,81.6,17.06,21.779999999999998,98.57142857142857,0.0,980.4399999999999,22.0,17.2
2023-07-21 10:00:00+00:00,4407.75,21.45,72.375,15.9875,22.0375,99.5,0.0,980.5625,22.0,16.25
2023-07-21 11:00:00+00:00,4421.5,22.65,60.5,14.600000000000001,23.25,98.85714285714286,0.0,980.35,22.0,15.875
2023-07-21 12:00:00+00:00,4426.222222222223,23.35,59.77777777777778,15.066666666666666,24.077777777777776,97.25,0.0,980.0222222222224,22.0,15.0
2023-07-21 13:00:00+00:00,4438.0,24.114285714285717,63.0,16.55,25.75,95.0,0.0,979.3,22.0,15.875
2023-07-21 14:00:00+00:00,4443.0,24.65,64.0,17.35,26.799999999999997,90.0,0.0,978.3,22.0,9.75
2023-07-21 15:00:00+00:00,4453.0,24.0,68.5,17.8,25.75,82.5,0.0,977.6999999999999,22.0,8.166666666666666
2023-07-21 16:00:00+00:00,4457.375,22.2,78.0,18.1625,24.1625,74.0,2.9166666666666665,977.6,22.0,8.125
2023-07-21 17:00:00+00:00,4468.857142857143,20.72,81.0,17.485714285714284,22.314285714285717,77.0,8.375,978.4571428571428,22.0,8.285714285714286
2023-07-21 18:00:00+00:00,4473.0,20.75714285714286,80.0,17.299999999999997,22.25,86.14285714285714,5.0,978.5,22.0,10.0
2023-07-21 19:00:00+00:00,4478.714285714285,20.85,82.42857142857143,17.828571428571426,22.957142857142856,94.28571428571429,0.0,978.157142857143,22.0,10.714285714285714
2023-07-21 20:00:00+00:00,4488.857142857143,19.742857142857144,90.0,18.099999999999998,22.314285714285713,98.71428571428571,0.0,978.4857142857143,22.0,10.142857142857142
2023-07-21 21:00:00+00:00,4494.142857142857,18.36,96.28571428571429,17.814285714285713,20.885714285714283,94.71428571428571,0.0,979.5714285714286,22.0,10.428571428571429
2023-07-21 22:00:00+00:00,4504.5,17.628571428571426,95.0,16.9,19.55,91.71428571428571,0.0,979.75,22.0,11.375
2023-07-21 23:00:00+00:00,4510.5,17.15,87.5,15.05,18.0,79.0,0.0,979.8,22.0,11.625
2023-07-22 00:00:00+00:00,4515.714285714285,16.928571428571427,86.0,14.585714285714285,17.82857142857143,56.5,0.0,980.4428571428572,22.0,8.571428571428571
2023-07-22 01:00:00+00:00,4525.5,16.34,92.0,15.1,17.599999999999998,34.0,0.0,980.6999999999999,22.0,8.0
2023-07-22 02:00:00+00:00,4529.5,16.45,89.0,14.549999999999999,17.25,22.0,0.0,980.8000000000001,22.0,7.666666666666667
2023-07-22 03:00:00+00:00,4538.714285714285,16.080000000000002,89.14285714285714,14.285714285714286,17.014285714285716,19.0,0.0,981.2142857142857,22.0,6.714285714285714
2023-07-22 04:00:00+00:00,4543.0,15.48,93.5,14.5,16.7,17.0,0.0,981.6999999999999,22.0,6.0
2023-07-22 05:00:00+00:00,4548.714285714285,15.466666666666667,93.42857142857143,14.442857142857141,16.485714285714288,17.142857142857142,0.0,982.1,22.0,7.142857142857143
2023-07-22 06:00:00+00:00,4558.714285714285,16.150000000000002,92.42857142857143,15.028571428571428,17.428571428571427,19.714285714285715,0.0,982.5,22.0,8.142857142857142
2023-07-22 07:00:00+00:00,4562.666666666667,17.75,89.0,15.9,19.45,22.0,0.0,983.0,22.0,7.666666666666667
2023-07-22 08:00:00+00:00,4569.625,19.985714285714288,77.25,15.675,21.325,29.25,0.0,983.7625,22.0,8.125
2023-07-22 09:00:00+00:00,4581.5,21.14,68.8,15.180000000000001,22.22,36.375,0.0,984.3,22.0,6.8
2023-07-22 10:00:00+00:00,4586.777777777777,22.266666666666666,63.333333333333336,15.0,23.1,45.75,0.0,984.5333333333333,22.0,4.666666666666667
2023-07-22 11:00:00+00:00,4599.5,23.15,63.0,15.75,24.200000000000003,58.5,0.0,984.5,22.0,5.875
2023-07-22 12:00:00+00:00,4604.9,24.05,62.5,16.45,25.3,71.0,0.0,984.55,22.0,1.1
2023-07-22 13:00:00+00:00,4616.5,24.349999999999998,61.5,16.5,25.3,83.5,0.0,984.35,22.0,0.0
2023-07-22 14:00:00+00:00,4622.7,23.842857142857145,63.5,16.55,24.5,91.5,0.0,983.8,22.0,1.7
2023-07-22 15:00:00+00:00,4628.166666666667,23.25,67.0,16.8,23.849999999999998,95.0,0.0,983.0500000000001,22.0,1.0
2023-07-22 16:00:00+00:00,4637.5,21.8,80.0,18.1,23.5,98.5,0.0,982.5500000000001,22.0,1.0
2023-07-22 17:00:00+00:00,4640.8,20.32,91.0,18.78,22.44,100.0,0.06666666666666667,982.64,22.0,1.0
2023-07-22 18:00:00+00:00,4649.0,19.45,90.0,17.7,20.8,100.0,0.25,983.35,22.0,2.0
2023-07-22 19:00:00+00:00,4654.0,18.599999999999998,90.71428571428571,17.057142857142857,20.17142857142857,100.0,0.2285714285714286,983.9571428571428,22.0,0.8571428571428571
2023-07-22 20:00:00+00:00,4660.375,18.25,92.0,16.9,20.2,99.5,0.05000000000000001,984.4,22.0,0.875
2023-07-22 21:00:00+00:00,4670.5,18.25,91.0,16.75,20.2,98.5,0.06000000000000001,984.85,22.0,2.0
2023-07-22 22:00:00+00:00,4675.125,17.857142857142858,91.375,16.4375,19.5125,97.625,0.0,985.35,22.0,1.625
2023-07-22 23:00:00+00:00,4681.0,16.95,92.5,15.700000000000001,18.25,77.8,0.0,985.6,22.0,2.6666666666666665
2023-07-23 00:00:00+00:00,4690.0,16.366666666666667,93.0,15.228571428571428,17.67142857142857,48.5,0.0,985.6857142857143,22.0,3.5714285714285716
2023-07-23 01:00:00+00:00,4694.333333333333,15.850000000000001,93.5,14.799999999999999,17.0,16.0,0.0,985.75,22.0,4.0
2023-07-23 02:00:00+00:00,4701.5,15.680000000000001,92.0,14.35,16.45,0.0,0.0,985.4000000000001,22.0,4.0
2023-07-23 03:00:00+00:00,4709.714285714285,15.550000000000002,90.57142857142857,13.928571428571429,16.114285714285714,0.0,0.0,984.8714285714286,22.0,3.7142857142857144
2023-07-23 04:00:00+00:00,4712.5,15.4,91.0,13.9,16.099999999999998,0.0,0.0,984.75,22.0,3.3333333333333335
2023-07-23 05:00:00+00:00,4722.714285714285,14.87142857142857,93.28571428571429,13.828571428571427,15.72857142857143,0.5714285714285714,0.0,984.6285714285714,22.0,3.5714285714285716
2023-07-23 06:00:00+00:00,4727.166666666667,14.52,95.0,13.799999999999999,15.4,1.5,0.0,984.8000000000001,22.0,2.6666666666666665
2023-07-23 07:00:00+00:00,4735.1,15.433333333333334,91.4,14.14,16.46,2.6,0.0,985.76,22.0,3.5
2023-07-23 08:00:00+00:00,4744.857142857143,17.54,84.42857142857143,14.757142857142856,18.585714285714285,2.3333333333333335,0.0,985.9714285714286,22.0,3.7142857142857144
2023-07-23 09:00:00+00:00,4749.285714285715,19.814285714285713,78.14285714285714,15.842857142857142,21.12857142857143,1.4285714285714286,0.0,986.0285714285714,22.0,7.857142857142857
2023-07-23 10:00:00+00:00,4760.5,21.599999999999998,74.0,16.7,23.549999999999997,0.5714285714285714,0.0,986.05,22.0,12.625
2023-07-23 11:00:00+00:00,4767.0,22.77777777777778,71.11111111111111,17.355555555555554,25.477777777777774,0.0,0.0,985.5444444444444,22.0,11.555555555555555
2023-07-23 12:00:00+00:00,4772.714285714285,24.150000000000002,67.42857142857143,17.67142857142857,26.285714285714285,0.0,0.0,984.9285714285714,22.0,15.571428571428571
2023-07-23 13:00:00+00:00,4784.666666666667,25.744444444444444,59.55555555555556,17.27777777777778,27.51111111111111,0.0,0.0,984.5333333333333,22.0,13.0
2023-07-23 14:00:00+00:00,4789.625,27.185714285714287,52.875,16.7875,29.3375,1.1428571428571428,0.0,983.775,22.0,12.0
2023-07-23 15:00:00+00:00,4801.8,27.98,50.6,16.72,30.3,2.8,0.0,983.1600000000001,22.0,12.3
2023-07-23 16:00:00+00:00,4808.375,28.53333333333333,51.0,17.35,30.85,5.0,0.0,982.65,22.0,14.375
2023-07-23 17:00:00+00:00,4818.285714285715,28.542857142857144,52.57142857142857,17.914285714285715,30.685714285714287,6.0,0.0,982.0428571428572,22.0,12.142857142857142
2023-07-23 18:00:00+00:00,4823.555555555556,27.944444444444443,55.22222222222222,18.11111111111111,29.71111111111111,6.0,0.0,981.4777777777776,22.0,14.555555555555555
2023-07-23 19:00:00+00:00,4835.285714285715,26.7,59.857142857142854,18.257142857142856,28.599999999999998,6.0,0.0,981.4142857142857,22.0,13.857142857142858
2023-07-23 20:00:00+00:00,4838.5,25.2,66.125,18.525,27.8125,5.428571428571429,0.0,981.3875,22.0,13.125
2023-07-23 21:00:00+00:00,4851.0,23.1375,80.11111111111111,19.299999999999997,26.11111111111111,3.111111111111111,0.0,981.5111111111112,22.0,16.88888888888889
2023-07-23 22:00:00+00:00,4857.333333333333,20.875,87.22222222222223,18.51111111111111,23.311111111111114,1.1111111111111112,0.0,981.811111111111,22.0,16.0
2023-07-23 23:00:00+00:00,4864.285714285715,19.37142857142857,85.0,16.814285714285713,21.114285714285717,0.0,0.0,981.7428571428571,22.0,13.857142857142858
2023-07-24 00:00:00+00:00,4873.5,18.974999999999998,87.0,16.849999999999998,20.95,0.0,0.0,981.6999999999999,22.0,14.0
2023-07-24 01:00:00+00:00,4876.8,18.84,90.2,17.18,20.96,0.0,0.0,981.78,22.0,14.0
2023-07-24 02:00:00+00:00,4884.5,18.919999999999998,90.0,17.2,21.099999999999998,0.0,0.0,981.65,22.0,14.0
2023-07-24 03:00:00+00:00,4890.857142857143,18.733333333333334,88.42857142857143,16.814285714285717,20.8,0.0,0.0,981.1714285714286,22.0,14.142857142857142
2023-07-24 04:00:00+00:00,4894.5,18.3,89.0,16.45,20.150000000000002,0.0,0.0,980.85,22.0,13.666666666666666
2023-07-24 05:00:00+00:00,4905.5,17.74285714285714,90.5,16.1,19.55,0.0,0.0,980.45,22.0,13.125
2023-07-24 06:00:00+00:00,4909.5,17.8,89.5,16.0,19.700000000000003,0.0,0.0,980.1500000000001,22.0,14.625
2023-07-24 07:00:00+00:00,4922.5,18.933333333333334,83.5,16.0,20.7,0.0,0.0,980.05,22.0,18.5
2023-07-24 08:00:00+00:00,4929.0,21.044444444444444,74.8,16.56,23.16,0.0,0.0,980.24,22.0,19.5
2023-07-24 09:00:00+00:00,4941.222222222223,23.75,68.88888888888889,17.533333333333335,25.866666666666664,0.0,0.0,980.1777777777778,22.0,20.444444444444443
2023-07-24 10:00:00+00:00,4950.0,26.450000000000003,62.22222222222222,18.700000000000003,29.58888888888889,0.0,0.0,979.6222222222223,22.0,19.555555555555557
2023-07-24 11:00:00+00:00,4958.545454545455,28.65555555555555,55.0,18.41818181818182,31.6,0.0,0.0,979.0363636363636,22.0,18.545454545454547
2023-07-24 12:00:00+00:00,4970.909090909091,30.125,47.36363636363637,17.6,32.85454545454545,0.0,0.0,978.0,22.0,16.363636363636363
2023-07-24 13:00:00+00:00,4979.6,30.7,42.5,16.45,32.2,0.0,0.0,977.6,22.0,17.3
2023-07-24 14:00:00+00:00,4988.4,30.45,42.0,16.05,30.7,0.0,0.0,977.25,22.0,14.5
2023-07-24 15:00:00+00:00,5001.333333333333,30.05,45.888888888888886,17.155555555555555,31.066666666666663,0.0,0.0,976.2666666666667,22.0,15.11111111111111
2023-07-24 16:00:00+00:00,5011.0,29.975,46.333333333333336,17.200000000000003,31.166666666666668,0.0,0.0,975.5999999999999,22.0,16.444444444444443
2023-07-24 17:00:00+00:00,5016.444444444444,29.6,45.55555555555556,16.6,30.22222222222222,0.0,0.0,975.5111111111112,22.0,20.88888888888889
2023-07-24 18:00:00+00:00,5023.714285714285,28.485714285714288,48.857142857142854,16.571428571428573,29.02857142857143,0.0,0.0,974.9714285714286,22.0,18.285714285714285
2023-07-24 19:00:00+00:00,5037.727272727273,27.236363636363638,55.63636363636363,17.58181818181818,28.727272727272727,0.0,0.0,974.6727272727272,22.0,17.818181818181817
2023-07-24 20:00:00+00:00,5040.75,25.975,63.75,18.4625,28.3625,8.625,0.0,974.75,22.0,20.625
2023-07-24 21:00:00+00:00,5053.0,23.650000000000002,74.57142857142857,18.928571428571427,26.7,32.42857142857143,0.0,974.5,22.0,21.428571428571427
2023-07-24 22:00:00+00:00,5057.333333333333,22.48,76.5,18.25,24.149999999999995,56.5,0.41999999999999993,975.4,22.0,22.0
2023-07-24 23:00:00+00:00,5064.5,21.56,79.0,17.650000000000002,22.049999999999997,67.0,0.7999999999999999,976.0499999999998,22.0,22.0
2023-07-25 00:00:00+00:00,5071.5,20.75,82.0,17.55,22.299999999999997,64.5,2.4,975.5,22.0,22.0
2023-07-25 01:00:00+00:00,5074.8,19.175,87.4,17.28,20.979999999999997,61.8,2.05,975.0200000000001,22.0,22.0
2023-07-25 02:00:00+00:00,5082.0,18.599999999999998,90.0,16.900000000000002,20.150000000000002,67.5,0.28,974.4499999999999,22.0,22.0
2023-07-25 03:00:00+00:00,5088.0,18.0,93.5,16.95,20.0,79.2,0.30000000000000004,973.8000000000001,22.0,21.833333333333332
2023-07-25 04:00:00+00:00,5093.75,17.233333333333334,97.25,16.8375,19.0875,95.125,0.0,973.7875,22.0,20.0
2023-07-25 05:00:00+00:00,5104.555555555556,16.98888888888889,99.11111111111111,16.855555555555554,18.844444444444445,100.0,0.0,973.2888888888889,22.0,20.333333333333332
2023-07-25 06:00:00+00:00,5108.166666666667,17.4,98.0,17.05,19.5,100.0,0.0,973.0,22.0,20.833333333333332
2023-07-25 07:00:00+00:00,5117.5,18.25,95.0,17.400000000000002,20.45,100.0,0.0,972.2000000000002,22.0,20.0
2023-07-25 08:00:00+00:00,5124.428571428572,18.542857142857144,91.71428571428571,17.142857142857142,20.47142857142857,100.0,7.085714285714286,971.7714285714286,22.0,20.285714285714285
2023-07-25 09:00:00+00:00,5129.9,18.22222222222222,91.5,16.85,19.7,100.0,13.35,972.45,22.0,18.7
2023-07-25 10:00:00+00:00,5141.714285714285,18.685714285714287,90.0,17.02857142857143,20.0,100.0,8.580000000000002,972.5714285714286,22.0,16.571428571428573
2023-07-25 11:00:00+00:00,5145.285714285715,19.428571428571427,88.0,17.37142857142857,21.257142857142856,99.0,0.08571428571428572,972.6857142857143,22.0,21.0
2023-07-25 12:00:00+00:00,5157.0,19.457142857142856,91.75,18.05,21.7125,94.5,4.675,972.2125,22.0,20.25
2023-07-25 13:00:00+00:00,5163.111111111111,19.3,90.44444444444444,17.58888888888889,21.066666666666666,91.125,4.214285714285714,973.1111111111111,22.0,14.88888888888889
2023-07-25 14:00:00+00:00,5169.25,19.175,88.875,17.25,21.0375,89.0,1.8833333333333335,973.6125,22.0,20.0
2023-07-25 15:00:00+00:00,5181.111111111111,20.55,83.44444444444444,17.72222222222222,23.07777777777778,87.11111111111111,7.2,972.3444444444444,22.0,20.77777777777778
2023-07-25 16:00:00+00:00,5186.875,22.25714285714286,77.5,18.1,24.55,85.14285714285714,0.0,972.05,22.0,20.25
2023-07-25 17:00:00+00:00,5199.5,22.64,75.2,18.04,24.8,79.33333333333333,0.0,971.5,22.0,15.5
2023-07-25 18:00:00+00:00,5208.333333333333,22.34,76.5,17.900000000000002,24.200000000000003,63.63636363636363,0.0,970.9000000000001,22.0,19.166666666666668
2023-07-25 19:00:00+00:00,5216.0,21.400000000000002,81.5,18.099999999999998,23.700000000000003,49.0,0.0,971.0,22.0,17.833333333333332
2023-07-25 20:00:00+00:00,5222.714285714285,20.74285714285714,83.57142857142857,17.857142857142858,23.285714285714285,50.142857142857146,0.0,971.6999999999999,22.0,16.142857142857142
2023-07-25 21:00:00+00:00,5232.5,19.599999999999998,79.66666666666667,16.0,20.6,73.0,0.15,972.5,22.0,13.833333333333334
2023-07-25 22:00:00+00:00,5237.0,18.514285714285712,82.0,15.357142857142858,18.62857142857143,90.5,0.9,972.9857142857144,22.0,13.714285714285714
2023-07-25 23:00:00+00:00,5242.285714285715,17.7,86.28571428571429,15.442857142857141,18.071428571428573,100.0,1.45,973.2428571428571,22.0,11.571428571428571
2023-07-26 00:00:00+00:00,5253.285714285715,17.442857142857143,86.28571428571429,15.1,18.242857142857144,100.0,1.34,973.5857142857142,22.0,14.0
